Date,Star,Condition,Rating
8/18/2004 5:26:31 PM,3.5 Stars,Rated  for Bipolar II disorder Report ,"Genetic Bipolar I take 75 mg at night with .5 mg of Lorazepam then in the morning 150 mg of Wellbutrin XL. It has taken me over eight months to get my sensitive system to accept Lamictal. I was stuck at 50 mg for over six months to let my system adjust to the itching that can be a prelude to the rash (however, I have sensitive skin to begin with). However, I could not take an antidepressant without the mood stablizer. I go hypermanic. Other medications put me into deep depression. Lamictal for me was a God send. I consider this an excellent medication; however, you need to know your own body before attempting to take this medication. You also need to be able to talk to your doctor and that he listens to you. A therapeutic dosage for one person is not necessarily a therapeutic dose for another. This drug is also expensive if you don't have insurance and therefore, starting out at a smaller dosage means you can add pills if you need to go up and add at your body’s rate of tolerance. Lamictal can be the answer to those of us that have tried all the other medications and they have not worked. It also does not have the weight gain side effect that some of us can not have. I also have sleep apnea."
8/14/2004 1:42:43 PM,2.5 Stars,Rated  for Bipolar II disorder Report ,"The Stupid Pill You may not be depressed or bipolar any more, but you may be a zombie, stupid as an owl, slogging through life at half speed. After a year or so on lamictal (for depression and possible bipolar disorder for which it was very effective) I spoke to my psychiatrist about loss of memory and inability to think clearly. He recommended testing by a psychologist who administered the WAIS-III and the WMS-III tests for IQ and memory. His finding was a frightening discrepancy between my verbal and performance IQ, consistent with the onset of Alzheimer’s. In real speak, I was still very smart based on tests that challenged my vocabulary and verbal understanding, but I could not perform tasks that required processing of new information or short term memory. So I went on-line and read some of the experiences of people who had taken the drug, terrifying and very different from those listed by the drug companies. That's where I found the term stupid pill. I have cut my dosage in half, from 200mg/day to 100mg/day. The change is so dramatic (apparent to other people as well as myself) that I haven't yet tried to go cold turkey. It seems just as effective for stabilizing my mood at the lower dosage. My Doctor kept pushing me to get to at least 200mg/day because less was not considered to be a ""therapeutic dose,"" though I felt I was seeing good results at 100mg/day. I am writing this because I am really concerned about other people who may have the same experience I did:. that they will not be warned about possible intellectual side effects, and may therefore not notice them, and that they will be encouraged to take more of the drug than absolutely necessary. For me, being stupid and emotionally flattened are not acceptable side effects, but that must be weighed against the severity of your depression or mood swings. Per my experience, it is an effective drug, but the dosage should be kept at the minimum at which one can function. Good"
8/12/2004 1:32:16 AM,4.5 Stars,Rated  for Bipolar I disorder Report ,"Maintained Stability 2+ yrs I have definitely experienced depression, but hardly severe, and have been relatively stable for the past 2 yrs. Was started on Seroquel at the same time as this in hopes of mood stabilization/appetite suppression, along with Wellbutrin. Still on Wellbutrin and have replaced Seroquel with Topamax. Hard to tell with polypharmacy, but overall, especially with respect to side effects, Lamictal far surpasses Depakote and Li. Only comment is that I began having extremely intense dreams, according to an ex, but never remembered what they were about."
8/10/2004 5:56:51 PM,2.5 Stars,Rated  for Bipolar II disorder Report ,"Not Too Shabby... After trying many(!)different Rx, this one has treated me fairly well. Although I have not experienced as much relief from the depression as I would have liked, it has definitely taken the edge off. For me 50mg (25mg/BID) is a good dosage. At the 75mg level I became extremely agitated & experienced a worsening of anxiety & insomnia. The enduring sidefx for me have been --disturbance in sleep quality & itching, but no weight gain! I have a really fritzy system & this one is NOT bad. Update: Oct/2003: Still doing well. I have noticed (especially over the last month) that I have experienced a dramatic decrease in my angry/irritable/ragey spells (I have dysphoric mania & mixed states). This is an unexpected surprise as I have never found a helpful Rx in that dept. It has not put a complete stop to my swings, but they do not inflict the same degree of injury. I feel much more calm & consistent through the day, & I no longer feel as ""psychologically disfigured"" as I did before Lamictal. I also wanted to add that all of the above mentioned side-fx have dropped off. I am sleeping fine, am no longer itchy & still have not gained a single #. Yeah! Update: August/2004: Although it worked fairly well for about a year, it has unfortunately punked out on me completely in regard to the antidepressant effects. It simply has not performed over time with the exception of the anger control properties. I now feel as depressed as I did when I first started this Rx."
8/6/2004 5:04:35 PM,4.5 Stars,Rated  for Chronic fatigue syndrome (CFS; CFIDS; M.E.) Report ,"This saved my life! But beware of potential rash I went to a VERY good doctor who was a pioneer in the research of CFIDS. I had wanted to die for several years (I have had this ""living hell"" illness for 10 years now.) I told him that if he did not help me, I would take my life to escape the pain. Lamictal has made me 80% ""well"". On cold rainy days it doesn't work as well. It is my silver bullet. He sent me home with a trial pack that gradually increases dosage (this is extremely important in preventing the rash. If you see ANY sign of a rash you MUST discontinue. Rash is more common in CFS patients than the 1 in 1,000 or .01% estimate)."
8/4/2004 5:37:46 PM,5 Stars,Rated  for Bipolar II disorder Report ,"Truly Miraculous Some posters talk about the rash, I feel so bad that they got this because frankly I do not believe I would be alive to day without lamictal. I am pretty skeptical about all pharmaceuticals but I dont seem to be able to live without this. It doesnt seem to have any long term toxic affects and has kept my depression at a minimum. When I go off it my depression returns within a week. It is unbelievable. Thank god for it. And a Dr. Ivan Goldberg, a superb pharmacologist."
8/4/2004 3:29:09 AM,4 Stars,Rated  for Bipolar II disorder Report ,"I'm finally myself My sister said to me the other day she loves my new meds, she said ""I have my sister back."" Well my response to that is I am not back I am reborn. I feel like a totally different person. I have clear concise thoughts, I still struggle like everyone else but for some reason I am able to cope with all that life has thrown my way. My therapist told me the other day that yes the meds are helping but all the work I am putting into life now has made things better than meds alone ever would. Well, my answer to that is the meds have given me a kick in the pants and the energy to work on all the things I have let go in the past. I was numb before on the meds I was taking and it is no wonder to me why i stopped taking meds all together for a few months before I got on the ones I am on now. Lamictal has been god sent to me, it has made me feel so clear, so focused and I finally feel like I can deal with life. I don't feel out of control I am not compelled to wallow in self pity but rather deal with the things that have kept me down for so many years. My only wish now is that all meds could work the same I would then expect every person with bipolar to take the same meds I do especially Lamictal. JULY- A few months ago stress from work caused a huge set back, my dr increased my dose. I am still doing well although the stress gets bad, I dont seem to handle it well but Im not entirely sure a med can really eliminate that entirely. I just feel like sometimes I dont deal with things as well as ""normal"" people and thats frustrating. I still feel this is a great med, and the weight loss since Im on Lamictal is close to 100 lbs. Zyprexa caused the gain, Lamictal helped it go away."
8/3/2004 9:43:50 PM,2 Stars,Rated  for Bipolar I disorder Report ,"Overrated My doctor persuaded me to switch from Neurontin to Lamictal. He said it was much more effective and had less side effects. He was wrong about both. It doesn't sedate you or cause weight gain, but it has a pretty big chance of neurological side effects. The statistics online (drugs.com) say there's about a 30% chance of each: Headaches, dizziness, and loss of coordination. I have also had insomnia (up till 4 AM) with several different tones ringing in my ears whenever I lie down. As far as effectiveness goes, it isn't better than anything else i've tried (depakote, lithium, tegretol, neurontin)."
8/2/2004 9:43:08 PM,0 Stars,Rated  for Bipolar II disorder Report ,Yuck From day one I had itchiness and rash. By day three I had a fever and by day seven my doctor took me off of it. Be VERY CAREFUL with Lamictal.
8/1/2004 8:47:42 PM,2.5 Stars,Rated  for Bipolar II disorder Report ,Don't Notice Added it on about 3 months ago to help with mood swings and sudden agitation out of nowhere...I have noticed no help with depression or mood. I also started 10mg paxil approximately the same time. Paxil was supposed to help with OCD/anxiety type symptoms and lamictal with mood swings/agitation. I am currently on 150mg and worked my way up slowly...
8/1/2004 4:37:56 PM,2 Stars,Rated  for Bipolar II disorder Report ,Had Rash I took this medicine for Bipolar after being on other medicines that didn't agree with me in the past. Everything went fine until I got to the 100mg dose at about week 5 on the schedule and then I got a rash. It started on my stomach and went up to my neck and at first just itched and was like a mild sunburn. My doctor had me go to my regular physician who told me it didn't look severe enough to have to stop. Unfortunately it got worse and a week later one morning I woke up and my whole chest had hives like poison ivy from my belly button to my neck. My face had broken out like I had acne. My doctor told me to go to the emergency room immediately which I did and they admitted me overnight and put me on some type of steroid. I spent the night and a couple days later the rash went away but it was quite a frightening experience as the doctors said it could possibly have caused shock to my system if I hadn't come in. I am disappointed as this medication was the only medication I have ever taken for my bipolar and depression that didn't have serious side effects other than the rash.
7/31/2004 6:05:44 PM,3.5 Stars,Rated  for Bipolar II disorder Report ,"some relief Been on Lamictal for over 8 weeks now. Just worked up 200mg this week. Seems to have some benefit, but I still have ongoing mild depression. It at least has gotten no worse. Taking no other meds, (psycotropic anyway). No real bad side effects, some occasional mild headaches, and some aggitation."
7/31/2004 5:26:56 AM,5 Stars,Rated  for Epilepsy Report ,"good drug, watch for drug to drug interactions I've been on Lamictal 100 2x a day + Carbatrol (tegretol xr) 300 2x a day for over 5 years. It's been a great combo. However, at first my Lamictal level was too high and caused many more seizures rather than preventing them... Most literature now warns of adding too much Lamictal as adjunctive therapy at this time though. I do have problems with sleep but not certain if they are related to the Lamictal."
7/27/2004 9:51:24 PM,4.5 Stars,Rated  for Interstitial cystitis Report ,Lamictal and IC I've been using Lamictal (mood stabilizer) for Bipolar along with Effexor (Anti-depressent). The combination of the two drugs control my IC symptoms. I also use Polycitra-C whenever I have spicy foods or coffee. I have returned to a normal diet and have sex without pain.
7/24/2004 4:04:47 PM,3 Stars,Rated  for Bipolar II disorder Report ,it works. Lamictal is the best bipolar medicine Ive taken. It works but it does little for my depressed mood. I also take zoloft. Ive tried alot of the ssri's without much improvement in my mood.
7/23/2004 8:22:19 PM,4.5 Stars,Rated  for Bipolar II disorder Report ,"have to keep on schedule.. lamictal seems to be working. I learned a lot this week.. from a bad experience by drinking and having an irregular sleep schedule. I had been doing really well for weeks, finally.. felt normal and stable (missed the elation I often felt and loved! in between my despondent times) Drinking and not being on my regular sleep schedule (lights out at 11:30, up at 7) made me plummet back into the depths of despair :-( I was sad, angry, irritable, desperate, obsessive, paranoid. I got sent home from work the other day, too, for my mood problem. not good! Anyhow thankfully I am caught up on sleep, know I can't drink whatsoever.. it only makes my mild sadness sink into major depression. If you are trying to get a stable mood i strongly suggest you have a strict sleep regimen and avoid alcohol at all costs. it's not worth it, at least in my experience. I was on zoloft for 1.5 years and little did i know that i had bipolar disorder.. that's why I was completely manic for months. good luck and get to bed on time!!"
7/22/2004 5:50:29 AM,5 Stars,Rated  for Bipolar II disorder Report ,"Lamictal is a great drug I was recently diagnosed with bipolar disorder last year, and this medication has changed my life. My symptoms and episodes have almost disapered. My doctor is now discounting my anti depressant and I am very excited about this, as it has caused me to gain so much weight over the past few years. I would encourage anyone to talk about this medication with their doctor. My doctor is teasing me about becoming Lamictal's poster child, LOL. There are a few side effects as the dosage is increased, but they usually disapear within the first week. The only bad thing however, is this drug has to gradually be increased so it will take a while to see it's full effectiveness. Trust me though it is worth it."
7/12/2004 8:11:41 PM,5 Stars,Rated  for Bipolar I disorder Report ,"Lamictal for Bipolar I - Excellent!! I was diagnosed with Bipolar I Disorder at age 24. Now 46. I took Lithium for 15 years. It worked fairly well in combo with anti depressants and periodic use of antipsychotics. However, when my mother passed away, I had a very severe mood swing and had to be hospitalized. The psychiatrist in the hospital (not my regular doctor) increased my lithium dosage from 1200 mg per day to 1800 mg per day. For several months I was dehydrated constantly. I couldn't get enough liquid into me and was always thirsty. I came down with a viral infection and became more dehydrated which led to lithium toxicity. By the time I got to the hospital, my kidneys had shut down. Within a few days on IV fluids I recovered; however, I have to see a kidney specialist every year and my kidneys now only function at about 80% capacity. I was forced to switch to Lamictal by this incident and I am not sorry about that. Lamictal has worked extremely well - better than Lithium at keeping my moods level. I haven't had a real mood swing since being on Lamictal. It has fewer side effects and my kidney functioning has not decreased. I have been taking it for about 7 years now. And there is no going to the doctor every month for a lithium level check. I highly recommend Lamictal. It is very important in the beginning to watch out for a rash. This can be very serious and life threatening but is also rare. I just would like to add for people who have been recently diagnosed or having trouble with BP that it is a very complex and difficult condition to manage and cope with BUT in my lifetime I have seen DRAMATIC improvements in treatment choices. Medical research is finding new and better alternatives - not necessarily cures - but ways to leading really normal lives without suffering deep depression, crazy highs, delusional thoughts, paranoia and all the myriad symptoms that can disrupt your lives. Remember always to take your meds, always re"
7/8/2004 2:16:44 AM,4 Stars,Rated  for Bipolar II disorder Report ,So far so good I have tried a few other things and have still had the rapid cycling and was getting very frustrated. My doctor recommended this with Lexapro and Klonopin and I am like my old self again. I do miss the ups but I don't miss the downs at all. I still get a bit up but not like before. I was wired all of the time and slept hardly at all. Now I feel normal for the first time in about 25 years. I hope it has a long term good affect.
7/7/2004 12:59:14 PM,4 Stars,Rated  for Bipolar II disorder Report ,lamictal just diagnosed bi-polar. lamictal seems to work particularly with depression
7/4/2004 5:32:00 PM,0.5 Stars,Rated  for Bipolar II disorder Report ,lamictal Got rash...can kill you...felt terrible...went off immediately
7/2/2004 3:43:55 AM,3.5 Stars,Rated  for Bipolar II disorder Report ,"Lamactil I have been recently diagnosed with bipolar type II disorder, with ADD and schizoid. My life was disturbed by obsessive thoughts, delusionary thinking beyond my control, and racing thoughts. I take 150 mg. Lamactil for day, and 40 mg. Lexapro, and at night 150 mg. Seroquel. IF I MISS anything, or take it wrong, I feel terrible and have thoughts that ""I don't need it anyway"" and ""I'm going to get off this stuff."" I experience angry thoughts and high blood pressure. I even purchased a toy knife and toy gun ""for protection."" When I take my meds I am productive, in good spirits, not too sleepy (I also use an Herbalife Total Control diet product for the energy) and able to function normally. I do eat a lot of seafood, every chance I get, and seem to crave fish. I sometimes worry that I won't be able to afford these meds if I were not receiving free samples. They would cost me $42 per day. I would use an alternative remedy if I could find one that worked as well. My eyesight has deteriorated and the seroquel has been known to cause cataracts. I seem to need glasses now. For now, I guess I will have to stay on my meds, until I get over my divorce, or for the rest of my life."
7/2/2004 3:00:03 AM,2 Stars,Rated  for Bipolar II disorder Report ,"Lamictal Made Me Feel Better, However I liked the Lamictal the evening I took it, but I broke out in a rash that just kept developing for the next 6 days. My psychiatrist told me to see my regular doctor to get some steroids to stop the rash. I did, and was put on Prednisolone. The rash cleared right up , but I had a lot of trouble with the side effects of the steroid. I'm allergic to Lamictal. Thanks!"
7/2/2004 12:49:11 AM,3.5 Stars,Rated  for Bipolar I disorder Report ,Lamictal- one of the few stable ones I've tried almost everything on the market in the past 4+ years. Lamictal has effectively helped decrease my manic episodes and I haven't noticed any side effects directly from the Lamictal.
7/1/2004 5:34:15 PM,4.5 Stars,Rated  for Bipolar II disorder Report ,Lamictal Lamictal has been the only medication that has helped significantly.
7/1/2004 7:07:00 AM,4.5 Stars,Rated  for Bipolar II disorder Report ,Lamictal Much more effective form of treatment than lithium for me.
6/30/2004 11:41:41 PM,4.5 Stars,Rated  for Schizoaffective disorder Report ,"Lamictal + Abilify = Success (for now) I've been taking Lamictal for almost a year now, but have been cautious about reporting here on it's effectiveness, I wanted to see how it helped long term. Well, I must say, Lamictal is now an integral part of my therapy, which, combined with Abilify has improved and stabilized my mood for the most part, and I'm thinking clearly without nearly as much paranoia, self-defeatism and isolation as before. I can't emphasize how much the combination of finding the right meds (a huge challenge in itself) a strong support system of family &/or friends (especially people in similar circumstances), an impartial person to talk to (psychologist, counselor, social worker, or psychiatrist) who is knowledgeable about Bipolar Disorder, and that essential element--TIME, are important to recovery--which, by the way, is possible. As a side note, my diagnosis was recently changed from Schizo-affective disorder to Bipolar, but those are just labels to help categorize our different symptoms--I'm still the same person, maybe just mellowed with age. ;o}"
6/26/2004 5:35:26 PM,4 Stars,Rated  for Epilepsy Report ,Lamictal This med worded fairly well but I developed jerks and twitches that continue to this day. An allergic reaction of swollen lips caused me to seek other medication.
6/25/2004 3:44:08 AM,4 Stars,Rated  for Epilepsy Report ,"Lamictal and Epilepsy Best med's so far for Epilepsy. Varying side effects are increasing and include what I would consider a bi-polar effect. One minute I'm happy as can be and the next I want to kill women and small children. Very bad blinding rage, which is unlike me. Noted increased social anxiety too; paranoid and suspicious. Given Ativan (at leisure) to counter the side effects however the dosage is too small or should be taken regularly."
6/24/2004 10:25:59 PM,0.5 Stars,Rated  for Bipolar I disorder Report ,LAMICTAL THIS IS ALMOST THE SAME AS LITHIUM. IT MAKES U GAIN WEIGHT LIKE HELL. IT DIDNT WORK FOR ME AT ALL. NOTHING AT ALL.
6/24/2004 7:15:23 PM,4.5 Stars,Rated  for Depression Report ,"so far so good After going through all the SSRIs with little success and way too many side effects, I'm pleased to say that with Lamictal, my mood has been much more consistant. The depression seems to have lifted and for the first time doesn't revisit me every few weeks. Getting to the theraputic dosage was no picnic, with the nausea as my body adjusted, but now I have few side effects. I have been getting more headaches lately, so I don't know if that's related. Overall, it's been a bit of a miracle for me. I also take 300 mg of Wellbutrin XL."
6/23/2004 6:04:12 PM,4 Stars,Rated  for Epilepsy Report ,"Lamictal - wow Lamictal has served me well. It is the third drug I have tried in 25 years, which sounds great doesn’t it? But looking back Tegretol and Phenytoin together supported me but had side effects. A new neurologist suggested Epilim, then moving on to Epilim chronos. Disaster! Weight gain, hair loss, tremors, blurred sight, spontaneous bruising etc. so I refused to take it any more and the doc prescribed Lamictal (Lamotrigine). WOW..slowly but surely the seizures are decreasing in number and severity to some degree, the side effects minimal with the one being that the withdrawal type symptoms develop quite quickly as the next dose time approaches so to forget the dose or not carry it with you when going it means that I feel fuzzy, vaguely stiff in the muscles and unsettled which is quite uncomfortable. I take the tablets and within a short period 15-20 minutes feel great. Lamictal is far superior in its response to my seizures than Epilim ever was."
6/22/2004 2:44:13 PM,4 Stars,Rated  for Bipolar II disorder Report ,"Leg Pains? My college-aged son has been on lamictal about 8 weeks. He's been titrated up to about 150 mg. Since he's started lamictal, he's had some hip pain. He thought it might be from twisting funny or something, but since he's been upping his dosage, the pain has also moves into his calves, and now his quadriceps. I am now wondering if it could be a side effect from the medicine. Has anyone else experienced leg pain? If so, how long after you reached the therapeutic dose did it disappear. Was there anything that relieved the pain? Any help would be appreciated!!!"
6/21/2004 11:48:37 PM,3.5 Stars,Rated  for Bipolar II disorder Report ,"lamictal Overall its a good med. No major weight gain. However, if you go up on the dose too fast you can wind up hypomanic. no fun. ive been on it for maybe 2 years now, doses varying from 100mg to 25 mg a day."
6/14/2004 4:03:54 AM,4 Stars,Rated  for Bipolar I disorder Report ,"Lamictal for Bipolar I was diagnosed as having Bipolar 1 disorder in 2000. I've been on many medications including anti-depressants, anti-convulsants, anti-psychotics, and sleep aids. Lamictal is by far the best medication I have ever taken for this disorder. Though I'm still not stable, I would say I have improved 10x over."
6/12/2004 5:41:32 AM,4.5 Stars,Rated  for Bipolar II disorder Report ,"Great for me Started on starter pack and gradually went up to 400mg about a week ago. Depression has definitely lifted and so far so good. A definite thumbs up for Lamictal. Oh…..Also no weight gain. Still doing well on Lamictal. My moods are so much better since taking this med. I must say, I felt drowzy for a couple of weeks after upping to 400mg but that has passed now and I'm able to sleep soundly at night and have energy during the day. Lamictal has really made a difference to my life!"
5/31/2004 3:57:06 AM,3 Stars,Rated  for Bipolar I disorder Report ,"Lamotrigine This medication worked very well for me. The only reason I quite taking it was that I had developed a rash, which may or may not have been related to the lamotrigine. At the time I thought it was and so knowing that it can be dangerous, I called my health care profider and was taken off of it. I wish I could try it again or that there were some way the lamotrigine could somehow be made chemically safer. I was taking it for bi-polar disorder."
5/30/2004 5:27:10 AM,3 Stars,Rated  for Bipolar I disorder Report ,"Lamictal at 200 mg I took Lamictal for about 2 months gradually building up to 200 mg a day without much effect. It definitely didn't improve my anxiety at all, and I think only slightly my depression. I took it for awhile along side Effexor, but the Lamictal was not able to control my moods well enough to prevent manic states from the Effexor. I noticed no side effects at all from the Lamictal."
5/29/2004 5:35:02 PM,5 Stars,Rated  for Bipolar II disorder Report ,"Lamictal Saves I was diagnosed bipolar 2 at 17 years old, and have been ""surviving"" - as opposed to living - for the better part of my adult life. Lamictal has peeled away countless layers of darkness, rage, weight, guilt and confusion. My rapid cycles of severe swings have all but slowed to a stop. The racing thoughts that feed my madness on a constant basis are within my ability to manage. I can't remember being able to feel joy like this since I was a child. It's expensive despite my insurance plan, but cost is NOT a factor... this has given me my life back."
5/27/2004 7:40:47 PM,2.5 Stars,Rated  for Epilepsy Report ,"somewhat effective I took Lamictal as, at that time, an experimental drug right when it was released... I started on the dose pack, working up to 100mg, and my seizures were lessened but not taken away altogether (meaning I still couldn't trust myself to drive, etc). It wasn't, at that time, indicated as a solo drug, but I'd been having severe reactions to the more established ones, so we kept pushing on... My seizures eventually died down, but one side effect, even after dropping to 25mg a day, never went away--remember the V8 keep your diet straight commercials? Unlike any other med, this one played with my neurology in a way I couldn't handle--I always perceived standing straight up as leaning to the right. I compensated for this feeling of toppling one way by stumbling on my feet. Hallways became a place I just didn't venture alone because enough times of walking into walls makes you really dislike them. We tried seeing if I could tolerate it for 6 months before we gave up. I wanted to like this drug, as that was the only side effect (whereas the others had disastrous ones!), but between side-stepping and still having seizures (without strong auras, too, to warn me) here and there, it wasn't worth it."
5/25/2004 6:26:15 AM,3.5 Stars,Rated  for Bipolar II disorder Report ,"Lamictal and Heartbeat I first took Lamictal last fall (2003) and got up to therapeutic dose very slowly with no rash. This was the first time in my life - after a host of antidepressants,etc - that my depression lifted *completely*. However, my heart started pounding rapidly and irregularly. My pdoc had never heard of this side effect so sent me to a cardiologist who had never heard of the connection either. He diagnosed me with ""lone atrial fibrillation"" (rapid irregular heartbeat with no 'known' cause). However, I decided to get off of the med as a trial and found that the heartbeat returned to normal. A few weeks later (still off the med) the heartbeat became rapid and irregular again, but not nearly as intense or as long. After several months of taking only klonopin, my depression and irritability/agitation returned. I decided to give Lamictal another try, but at 50 mg the racing and irregular heartbeat returned. I've reduced the dosage to 25 mg/day for now and hope it will get better because this med really works for my emotions. Has anyone else had this or similar experience with this or any other mood stabilizers?"
5/25/2004 5:47:50 AM,3.5 Stars,Rated  for Bipolar II disorder Report ,Lamictal 150mg./day I have been diagnosed with Bipolar II and have tried many meds over the years. Zyprexa has been very helpful but Lamictal has added a new dimension to my treatment. I feel much more clear-headed and positive since I've begun using it. I was taking 100mg./day for several months and then seemed to hit a trough. Have therefore upped the dosage to 150mg./day. It has also helped with my compulsivity.
5/24/2004 4:55:48 PM,0 Stars,Rated  for Bipolar II disorder Report ,"Horrible, painful side effects-had to go to ER I was completely stable for 15 years. Doc took me off tegretol to get pregnant-became depressed. Tried lamictal and was very hopeful. I took it for two weeks at 25mg, along with tegretol. On the the third week-started to get bad back ache, then tingling pain down my spine, then horrible headache, throwing up, tingling pain down my legs and arms, went into convulsions. The pain was indescribable. rushed to ER-my husband and mom were fearful of my life. After about five hours of this pain, my body went into a catatonic state and could hardly move. My psychiatrist said he had never heard of this, and said it was not related to my lamictal. I was off the medicine about a week, and did not have the symptoms. I tried it again-only taking 12mg- my body went through the same horrible experience about 20 minutes after taking it. It took me about two weeks to recover from that little amount of drug because I was very weak. There was no doubt in my mind that my body could not tolerate this drug. I wanted this drug to work because it is one of the safest drugs to take for bipolar when pregnant. Please be careful if you begin to get bad back pain down your spine. I don't want anyone else to suffer. I know this drug is supposed to have very few side effects, but I am sure there are others out there like me. I wanted this drug to work so badly. Please be careful-horrible & scary experience!!!"
5/20/2004 5:31:29 PM,3 Stars,Rated  for Bipolar I disorder Report ,"lamictal + I started on lamictal 25mg titrating by 25 mg a week... while titrating, I had a bipolar breakdown and went on medical leave and partial hospital program and eventually suicidal, then inpatient where I was taken off all Prozac (I was on high dosage for severe deep depression, this is a treatment factor in BPD, if on depressed end of scale, treat that) anyway, I am mixed states with some to alot of cycling. In hospital seroquel (300 mg tid) and lamictal (still titrating) and on release, went back on Synthroid, added Neurontin, where I had a rapid change in mood after a few days on an increased dose, that lasted a week... then a depressed cycle, added Wellbutrin (bupropion) 75 mg a day... more depression added another 75mg a day (75 mg am and pm) Anyway, I stabilized, returned to work, and with some bumps in moods, (I realize I cannot expect to be totally free of the mood swings) though not as severe... I still think of suicide and the futility of life, but hey, finally, after years of suffering, lithium not helping I am on a good path and I can think and read again. Might even stat work on the PhD."
5/10/2004 5:31:59 PM,1 Stars,Rated  for Bipolar I disorder Report ,"Update: Lamictal Didn't Work For Me I have been on Lamictal for a couple of months now. It seems to be working well for me. I have had no rashes develop as of yet, (thank God). The only side effect I seem to have is that it makes me drowsy. I’ve gone trough a traumatic time in my life recently and the Lamictal and Neurontin I’ve been taking have controlled my mania and depression to the point where I didn’t reach the extremes I normally would without the medication. Because I am Bipolar I, I have been desperately searching for a drug that would control my episodes of mania and depression. After so many different drug combinations Lamictal seems to be working for me. My doctor is slowly increasing the dose of Lamictal. His ultimate goal is for me to reach 200 mg. UPDATE: I no longer take Lamictal. I haven’t now for over a year. Lamictal made my hair fall out by the masses. I thought for sure I was going to go bald. Luckily I didn’t, and my doctor switched me from Lamictal to Zonegran, which is actually working for me a lot better then Lamictal did and as an added bonus doesn’t cause my hair to fall out."
5/9/2004 10:53:08 PM,5 Stars,Rated  for Bipolar I disorder Report ,"Lamictal My son is Bipolar 1. He used to take 3000mg. of Depakote, and 900 Lithobid. The Depakote barely showed in his blood after a few years. He was in deep depression. We went to a new Dr. that specializes in BP. We tapered down the Depakote, and started the Lamictal starter pack. It seemed forever to get to 400mg. But, the depression lifted very quickly. Things seem to get better and better every month. No depression. The Depakote kept my son's anger in check better than the Lamictal. He still struggles with anxiety also. But, he had panic attacks while taking Depakote too. All in all, this is the best my 19 yr. old son has been in his life. He has been on medication for BP1 since he was 10. I knew something was wrong at age 3, but no one believed children could be born BP. He still takes the 900 of Lithobid with the 400 Lamictal at bedtime."
4/30/2004 4:25:00 AM,5 Stars,Rated  for Bipolar I disorder Report ,"Med lives up to it's reputation This med has secured a bottom to my depressive tendency BP mixed state. It has actually removed the deep depressions. I still get down or flat but not to the depth of the mountain floor. It is as easy as taking a vitamin, very effective and I have no side effects. Doc gave me a good one this time, finally got one right."
4/30/2004 3:26:14 AM,3.5 Stars,Rated  for Bipolar II disorder Report ,"lamictal I have been taking Lamictal now for about 3 weeks, so far so good. I will have to take this drug for awhile before I know what it is supposed to do."
4/29/2004 3:37:38 AM,4 Stars,Rated  for Bipolar I disorder Report ,"Lamictal has made my life bearable. I had been on Wellbutrin and Geodon for a while and they just weren't working adequately enough for me. I was having mixed mania and becoming paranoid, self harming and intense suicidal ideation. I ended up overdosing and after my time in the ER I was hospitalized in a local psychiatric hospital. I truly felt like this was it, nothing could help me. But I had asked them if I could try Lamictal..what the hell I had tried about everything else it seems. So I did and it started working so fast. I am also on a boatload of other meds but by far I think the Lamictal has made a huge difference. I am living again instead of just surviving. I pray to god (and I'm not religious) that I will never get any severe side effects from Lamictal because I would have to stop taking it and go through this entire med guinea pig thing again. Some people are frightened by the rare possibility that you can get ""the rash"" which can be very serious if left untreated. But even if it wasn't rare I would still take it because to me the benefit of this medication is well worth the risk. If any of you try this medication I truly hope it does as much for you as it does for me. I am currently on 100mg which is the lowest dose normally, and I am increasing slowly (I only increase 25mg ever two weeks) to avoid side effects. One thing that I do not care for are the ""chewable"" lamictal tablets...they are truly nasty. I swallow them but they are so tiny they sometimes get stuck on your tongue and start dissolving. Even with that, it's still worth it. Thank god for Lamictal."
4/29/2004 2:39:16 AM,4.5 Stars,Rated  for Bipolar I disorder Report ,I love Lamictal!! This pill has been a life saver and I have had virtually no side effects!!
4/28/2004 8:55:08 PM,3.5 Stars,Rated  for Fibromyalgia syndrome (FMS) Report ,"Lamictal If you happen to have bipolar disorder and fibromyalgia, this is the drug for you. I went from bedridden (and I was an athletic person) to weight lifting and aerobics again. This drug also controls mania well; but is a little less effective with depression. You need to eat well, sleep well, and exercise to get the full benefits. The perks: almost no side effects and no weight gain. The negatives: this drug is extremely expensive. I order mine internationally for half price."
4/28/2004 8:55:08 PM,3.5 Stars,Rated  for Bipolar I disorder Report ,"Lamictal If you happen to have bipolar disorder and fibromyalgia, this is the drug for you. I went from bedridden (and I was an athletic person) to weight lifting and aerobics again. This drug also controls mania well; but is a little less effective with depression. You need to eat well, sleep well, and exercise to get the full benefits. The perks: almost no side effects and no weight gain. The negatives: this drug is extremely expensive. I order mine internationally for half price."
4/28/2004 8:26:23 PM,4 Stars,Rated  for Bipolar I disorder Report ,"Lamotrigine I am a Vietnam Veteran under care at a VA hospital, Bipolar is a very frightening disease but since I went on lamotrigine, a whole new world has opened up for me! Yes, there are side effects, I had the rash but gradual increases in doses cleared it up after comming off of depocote. Lamictal is the magic bullet!"
